INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,PNM,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1669.16,2DA,194
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,PNM,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1589.03,2DA,194
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,PNM,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1789.01,2DA,194
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,PNM,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1805.48,2DA,194
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,PNM,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1552.31,2DA,194
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,PNM,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1539.14,2DA,194
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3850.93,2DA,195
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4183.21,2DA,195
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4337.17,2DA,195
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4116.12,2DA,195
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3404.82,2DA,195
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4093.68,2DA,195
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3756.52,2DA,195
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3740.36,2DA,195
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4214.52,2DA,195
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3726.56,2DA,195
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4361,2DA,195
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4083.19,2DA,195
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3139.35,2DA,195
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3137.42,2DA,195
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4245.56,2DA,195
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3946.08,2DA,195
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3980.77,2DA,195
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3206.18,2DA,195
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3798.11,2DA,195
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3192.16,2DA,195
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4208.19,2DA,195
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3337.94,2DA,195
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3555.55,2DA,195
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,PSEI,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3887.99,2DA,195
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,10973.52,2DA,196
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,12558.87,2DA,196
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,10722.52,2DA,196
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,12444.51,2DA,196
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,11438.16,2DA,196
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,12255.19,2DA,196
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9514.79,2DA,196
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9808.33,2DA,196
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9713.26,2DA,196
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,11566.22,2DA,196
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9971.79,2DA,196
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,11223.06,2DA,196
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,12277.89,2DA,196
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9445.37,2DA,196
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,12024.33,2DA,196
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,10148.94,2DA,196
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,10223.8,2DA,196
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9742.55,2DA,196
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9546.93,2DA,196
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,10389.75,2DA,196
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,11925.78,2DA,196
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,11500.17,2DA,196
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,10501.07,2DA,196
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,SCE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.2,9663.75,2DA,196
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1551.78,2DA,197
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1543.74,2DA,197
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1514.02,2DA,197
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1475.61,2DA,197
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1434.6,2DA,197
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1189.24,2DA,197
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1114.27,2DA,197
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1458.74,2DA,197
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1409.17,2DA,197
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1272.77,2DA,197
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1133.59,2DA,197
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1411.58,2DA,197
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1483,2DA,197
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1448.52,2DA,197
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1291.53,2DA,197
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1563.15,2DA,197
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1436.92,2DA,197
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1369.17,2DA,197
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1145.68,2DA,197
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1119.14,2DA,197
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1182.63,2DA,197
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1438.21,2DA,197
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1512.65,2DA,197
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,SCL,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1507.89,2DA,197
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2060.55,2DA,198
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,1592.89,2DA,198
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2573.29,2DA,198
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2160.64,2DA,198
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2029.77,2DA,198
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2494.71,2DA,198
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,1748.3,2DA,198
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2688.75,2DA,198
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2726.15,2DA,198
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2659,2DA,198
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2296.2,2DA,198
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2139.32,2DA,198
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2057.64,2DA,198
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,1818.65,2DA,198
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,1645.24,2DA,198
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2393.61,2DA,198
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2473.77,2DA,198
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2399.8,2DA,198
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2101.14,2DA,198
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2072.42,2DA,198
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2220.26,2DA,198
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2601.48,2DA,198
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,1569.77,2DA,198
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,SDGE-TAC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.4,2201.08,2DA,198
2025-01-28T11:00:00-00:00,2025-01-28T12:00:00-00:00,2,2025-01-28,4,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3270.52,2DA,199
2025-01-28T13:00:00-00:00,2025-01-28T14:00:00-00:00,2,2025-01-28,6,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3870.32,2DA,199
2025-01-28T22:00:00-00:00,2025-01-28T23:00:00-00:00,2,2025-01-28,15,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3047.39,2DA,199
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3675.33,2DA,199
2025-01-28T08:00:00-00:00,2025-01-28T09:00:00-00:00,2,2025-01-28,1,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3119.73,2DA,199
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3151.03,2DA,199
2025-01-28T12:00:00-00:00,2025-01-28T13:00:00-00:00,2,2025-01-28,5,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3524.99,2DA,199
2025-01-28T20:00:00-00:00,2025-01-28T21:00:00-00:00,2,2025-01-28,13,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3079.71,2DA,199
2025-01-28T18:00:00-00:00,2025-01-28T19:00:00-00:00,2,2025-01-28,11,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3281.42,2DA,199
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,4037.02,2DA,199
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3670.02,2DA,199
2025-01-28T21:00:00-00:00,2025-01-28T22:00:00-00:00,2,2025-01-28,14,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3039.17,2DA,199
2025-01-29T05:00:00-00:00,2025-01-29T06:00:00-00:00,2,2025-01-28,22,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3501.57,2DA,199
2025-01-29T07:00:00-00:00,2025-01-29T08:00:00-00:00,2,2025-01-28,24,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3241.48,2DA,199
2025-01-28T09:00:00-00:00,2025-01-28T10:00:00-00:00,2,2025-01-28,2,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3109.36,2DA,199
2025-01-29T02:00:00-00:00,2025-01-29T03:00:00-00:00,2,2025-01-28,19,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3728.64,2DA,199
2025-01-29T04:00:00-00:00,2025-01-29T05:00:00-00:00,2,2025-01-28,21,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3663.81,2DA,199
2025-01-28T23:00:00-00:00,2025-01-29T00:00:00-00:00,2,2025-01-28,16,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3154.67,2DA,199
2025-01-29T03:00:00-00:00,2025-01-29T04:00:00-00:00,2,2025-01-28,20,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3710.41,2DA,199
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3335.14,2DA,199
2025-01-28T15:00:00-00:00,2025-01-28T16:00:00-00:00,2,2025-01-28,8,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3895.64,2DA,199
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3455.54,2DA,199
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3156.59,2DA,199
2025-01-29T00:00:00-00:00,2025-01-29T01:00:00-00:00,2,2025-01-28,17,0,2DA,SRP,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,3411.19,2DA,199
2025-01-28T19:00:00-00:00,2025-01-28T20:00:00-00:00,2,2025-01-28,12,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,946.15,2DA,200
2025-01-28T17:00:00-00:00,2025-01-28T18:00:00-00:00,2,2025-01-28,10,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1106.39,2DA,200
2025-01-29T01:00:00-00:00,2025-01-29T02:00:00-00:00,2,2025-01-28,18,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1380.54,2DA,200
2025-01-28T10:00:00-00:00,2025-01-28T11:00:00-00:00,2,2025-01-28,3,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1154.71,2DA,200
2025-01-28T14:00:00-00:00,2025-01-28T15:00:00-00:00,2,2025-01-28,7,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1520.31,2DA,200
2025-01-28T16:00:00-00:00,2025-01-28T17:00:00-00:00,2,2025-01-28,9,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1259.31,2DA,200
2025-01-29T06:00:00-00:00,2025-01-29T07:00:00-00:00,2,2025-01-28,23,0,2DA,TEPC,Demand Forecast 2-Day Ahead,SYS_FCST_2DA_MW,1.8,1206.97,2DA,200
